,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,Month,Day,Hour,Daylight
17807,-0.26187287507550416,-1.3360995790281291,1.0492362561675688,1.0107201509388481,0.19767023256238234,-0.804651600838724,0.4408821325638033,0.9193385176565095,-1.1216190823662457,-0.7594818886750765
7238,-1.0138757558100486,0.6506586539692626,0.31357014042207443,-0.6536330382921831,-0.3075033293082086,-1.425819249595225,-1.2148657801060352,-1.600105545958913,1.565950441005603,-1.1033987710803288
6484,-0.2622911357854594,0.3195322818030306,1.0492362561675688,0.8558965984522406,-0.8774937578678795,-0.49268740390768134,-1.2148657801060352,-1.3710651765393291,-0.5243814105058349,0.6569083510639182
5960,-0.48597098831652824,-0.6738468346956653,-0.4220959753234853,-0.7697507026571387,0.45058867875120384,-0.49268740390768134,-1.2148657801060352,-1.1420248071197452,-1.420237918296451,-1.0573543100433693
31610,-1.2806364614665082,-1.6672259511943612,-1.525595148941727,0.7397789340872849,0.07542789626280201,-0.804651600838724,1.2687560888987226,-1.2565449918295373,1.565950441005603,-1.6553140056346944
5919,1.6454855896154306,0.6506586539692626,-0.05426291745067276,-0.07304471646740476,2.0807707805819633,0.1284802448488196,-1.2148657801060352,-1.1420248071197452,-0.5243814105058349,0.849025877416318
31931,-1.0136068739250774,-1.6672259511943612,-2.6290943225599688,0.7397789340872849,1.49722945737823,-0.1834839520822231,1.2687560888987226,-1.3710651765393291,0.6700939332149868,0.07929756308930869
31615,-1.2228268561976932,-1.6672259511943612,-1.7095116778781332,0.7397789340872849,-0.4510670033344599,-0.49268740390768134,1.2687560888987226,-1.2565449918295373,1.565950441005603,-1.389052994314564
13619,-1.2296385306169646,-1.0049732068618973,-0.23817944638707902,-0.22786826895401233,0.6469345088385917,0.1284802448488196,-0.3869918237711159,-0.6839440682805775,-1.420237918296451,-1.2943138359364195
6992,1.4366241165227764,1.1473482122186105,0.31357014042207443,0.004367059775899013,0.13332717337833977,0.1284802448488196,-1.2148657801060352,-1.485585361249121,0.9687127691451922,0.13742839045246164
8414,0.12188132630843858,-0.8394100207787812,-0.4220959753234853,1.0494260390605001,-1.0523287272265816,-1.1138550526641824,-0.3869918237711159,1.3774192564956773,0.07285626135457593,1.3981596347993517
20050,1.3461901758774517,1.6440377704679585,0.12965361148566817,-2.201868563158259,-0.511714363979213,0.43768369667427787,0.4408821325638033,0.0031770399781740353,0.37147509728478134,1.143507912462507
9516,-0.938947337198065,-0.34272046252943333,0.12965361148566817,0.8946024865738925,-0.8070859626193615,-0.49268740390768134,-0.3869918237711159,1.0338587023663015,1.2673316050753975,-0.9517271811368585
4460,-1.1961776738205445,-0.5082836486125493,0.12965361148566817,0.15919061226250658,-0.16365537077893513,-1.1138550526641824,-1.2148657801060352,-0.34038351415120177,-1.7188567542266566,-1.4938658152377056
21493,1.320616521040188,1.3129113983017264,1.0492362561675688,-0.8858683670220945,-0.8257539783178245,0.43768369667427787,0.4408821325638033,-0.5694238835707857,0.07285626135457593,1.3422906083148016
8647,-0.9442054718375025,-0.6738468346956653,-0.7899290331962325,0.8946024865738925,-0.3235180229784638,-0.1834839520822231,-0.3869918237711159,1.3774192564956773,1.565950441005603,-1.3706874219034304
16960,-1.2371074718661654,-1.6672259511943612,0.6814031982948217,1.0107201509388481,0.5091512863737935,-0.1834839520822231,0.4408821325638033,1.2628990717858852,-1.7188567542266566,-1.549553553282374
13572,0.8718227792582035,1.1473482122186105,0.31357014042207443,-0.7697507026571387,-0.9466696536033008,0.7496478936053206,-0.3869918237711159,-0.6839440682805775,-0.5243814105058349,1.0110847224740152
4112,-0.18598843198362297,0.8162218400523786,0.31357014042207443,0.12048472414085468,-0.26381827734378493,-0.804651600838724,-1.2148657801060352,-0.22586332944140983,0.07285626135457593,1.6635160196621286
21272,-1.233821137716517,-1.3360995790281291,0.8653197272311626,-0.15045649271070854,0.37222091741806224,-0.49268740390768134,0.4408821325638033,-0.4549036988609937,-1.420237918296451,-1.3180897358294097
23824,1.181365580390086,1.4784745843848426,0.6814031982948217,-1.9309273463066954,-0.2537735582369977,0.43768369667427787,0.4408821325638033,-1.485585361249121,-0.5243814105058349,0.6636939574107684
29813,1.8276680045659393,-0.5082836486125493,-2.6290943225599688,0.6623671578439811,1.6740544182580883,2.301186642943781,1.2687560888987226,-0.34038351415120177,0.37147509728478134,0.7509111017342498
12145,1.7289286012515033,2.3062905148004225,1.417069314040316,-1.9696332344283474,-0.37146734248822155,0.1284802448488196,-0.3869918237711159,-0.1113431447316179,0.07285626135457593,1.711607686548991
22088,1.288619576728611,1.1473482122186105,0.6814031982948217,-1.4277508007252209,1.6534911725394765,1.3708155423618216,0.4408821325638033,-0.7984642529903695,-0.22576257457562948,1.159537925281711
18876,-0.2598114472907247,-0.5082836486125493,-0.6060125042598262,1.0494260390605001,-0.6127301240531297,0.43768369667427787,0.4408821325638033,0.5757779635271337,0.9687127691451922,-0.0481806249017049
12207,-1.2376751114011046,-1.0049732068618973,1.0492362561675688,-1.8535155700633916,0.30588786671286367,0.1284802448488196,-0.3869918237711159,-0.1113431447316179,-1.7188567542266566,-1.4002355375756421
3550,-0.5505922680046146,-0.01159409036320134,1.0492362561675688,1.0494260390605001,-0.4325885106380117,-0.49268740390768134,-1.2148657801060352,0.11769722468796597,-1.1216190823662457,-0.4059143758258169
